t,v
2021-10-01T00:00:00Z,1.005162623
2021-10-02T00:00:00Z,1.004203347
2021-10-03T00:00:00Z,1.001613233
2021-10-04T00:00:00Z,1.002951371
2021-10-05T00:00:00Z,1.004285104
2021-10-06T00:00:00Z,1.010839984
2021-10-07T00:00:00Z,1.00714983
2021-10-08T00:00:00Z,1.003487443
2021-10-09T00:00:00Z,1.002829751
2021-10-10T00:00:00Z,1.004219427
2021-10-11T00:00:00Z,1.004437444
2021-10-12T00:00:00Z,1.005597134
2021-10-13T00:00:00Z,1.005072948
2021-10-14T00:00:00Z,1.008015532
2021-10-15T00:00:00Z,1.008864493
2021-10-16T00:00:00Z,1.005279716
2021-10-17T00:00:00Z,1.002295092
2021-10-18T00:00:00Z,1.006456078
2021-10-19T00:00:00Z,1.004460699
2021-10-20T00:00:00Z,1.009246532
2021-10-21T00:00:00Z,1.006527837
2021-10-22T00:00:00Z,1.001058053
2021-10-23T00:00:00Z,1.002170531
2021-10-24T00:00:00Z,1.005234058
2021-10-25T00:00:00Z,1.008660218
2021-10-26T00:00:00Z,1.004381498
